mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at
4nswj3o1Lo9iWYvvRJxUD8vbCy9ay7QQoXYcncHNbonk,Shit Piss Skin Can,SPSC,0.0006824,0.0006824,682422,682422.0,155259.68,113756426,77629,0,205.4,6412.13,25409.42,0,0,1,11,39,65,159,170,0,-0.4,4.61,-2.53,raydium,6MHj1z5BgC1UiTNEWrnJfbGtQPuPdh2qgdWkemGxT2c5,1762362750000,3497.8,1,1,1,0,3,-1,-1,0,0,0.091,0.935,0.227513,0.164,329,2026-03-31T11:00:15.820906+00:00
DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,Bonk,0.000005715,0.00000007088,507922630,502962147.0,153180.92,17405776843,665.9138,102.59,3614.82,17533.79,69969.6,31,2,82,204,687,971,2839,3601,-0.08,0.13,-1.98,-2.53,orca,5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,1671980424000,28604.0,1,1,1,1,4,-1,-1,0,0,0.402,0.788,0.000305,0.457,6440,2026-03-31T11:00:15.795907+00:00
8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,Dark Eclipse,DARK,0.0003007,0.000003618,300642,300642.0,152946.46,252979389,925.05146,0,0,28.04,5120.51,0,0,0,0,1,1,17,7,0,0,-0.55,-3.82,pumpswap,4bLcvqxuLia8cFKeMKPXx31iCoty9KbU7bWYYNfCMsSV,1743784002000,8658.6,1,1,0,0,2,-1,-1,0,0,0.0,2.429,0.508733,0.033,24,2026-03-31T11:00:15.812906+00:00
FpECzw6x8RG4VBXfnVg3UJd8pq9CCxJUSWCKb4gebq8B,NYANMARU COIN,NYAN,0.00003335,0.0000004141,1846542,1846542.0,149531.77,2240578696,928.8671,1745.41,70461.7,284954.21,298084.25,1,9,183,58,653,564,766,629,-3.38,-22.54,7.94,9.2,raydium,EiL4DDCYrEF4XcKyu6FvxK7qXE7u5MFqPrxbex5FzVz7,1733138592000,11615.6,1,1,1,0,3,-1,-1,0,0,3.155,1.218,0.080979,1.993,1395,2026-03-31T11:00:15.821906+00:00
tSATdGGSLYBVCrm3pXiib8NmzKcB1iUdjRRseNGssxu,Satoshi a BTC Stablecoin,tSAT,0.0006606,0.00000001001,13873230360,52980.0,147102.04,66820606,1.561,0,0,1300.39,4225.67,0,0,0,0,45,3,78,88,0,0,-2.63,-2.19,raydium,HBYptNEWREPFK2UmaVtfg8Mfp9D8Xye41Ueo9wZo9oX4,1759129640000,4395.9,1,1,1,0,3,-1,-1,0,0,0.0,0.886,2.776558,0.029,166,2026-03-31T11:00:15.820906+00:00
GHXwEFxKNcz7FLgFvYRi1ZAwvKKALdRVUJ8M3Aszmoon,Western Asset Reserves,WAR,0.001218,0.001218,1217998,1217998.0,145771.0,60109361,72557,668.55,804.69,1529.85,31242.85,0,4,5,4,15,19,144,146,-0.9,-0.49,-1.25,-7.19,meteora,DcX4vhZdWX7HKzFQvAyugzSbsn1RtyDHFU6jnuUQAiXs,1770927472000,1118.7,1,1,0,1,3,-1,-1,0,0,1.25,0.986,0.119681,0.214,290,2026-03-31T11:00:15.803907+00:00
7b36cKRYFZsMp3vLByVwfVQxW2ndcYth5rhPnyypump,PINO,PINO,0.0008273,0.00001027,818841,818841.0,145764.34,87984745,906.1579,0,255.55,2097.79,4506.68,0,0,2,6,23,23,64,42,0,-0.14,1.37,4.68,raydium,H34a1DtzusexYuXet2z91AvwMs5hvw4TAxMgpj4PDVyf,1718364682000,15719.5,1,1,1,0,3,-1,-1,0,0,0.333,1.524,0.178013,0.031,106,2026-03-31T11:00:15.822407+00:00
9tqjeRS1swj36Ee5C1iGiwAxjQJNGAVCzaTLwFY8bonk,Ani Grok Companion,Ani,0.0005655,0.000007004,565525,565525.0,145679.12,128799789,902.1496,0,703.3,2523.67,12762.03,0,0,3,9,35,26,151,150,0,1.84,-4.8,-1.98,raydium,8ujpQXxnnWvRohU2oCe3eaSzoL7paU2uj3fEn4Zp72US,1752489278000,6240.4,1,1,0,0,2,-1,-1,0,0,0.333,1.007,0.2576,0.088,301,2026-03-31T11:00:15.821906+00:00
GT9SetU8UWKJeCQsmMcNHH4pGPVSKrxgQsgu2wtYmZHW,BELEAF,LEAF,0.2037,0.2037,20371937,20371937.0,145003.81,355891,72501,0,0,288.97,483.5,0,0,0,0,0,38,10,56,0,0,-0.8,-0.86,raydium,4VX2hzkhwDd9eF1gptM5drWCt2wDFNusxpRSZ2N1yY5Y,1761400388000,3765.1,0,0,0,0,0,-1,-1,0,0,0.0,0.179,0.007118,0.003,66,2026-03-31T11:00:15.793906+00:00
DYCLLejhtfyCDUY8ygBx7YuwfcdaRzLo7nHHVGdApump,GOJIPOWER,GOJIPOWER,0.003581,0.00004464,3581267,3581267.0,143812.72,20098352,895.5868,0,0,28.05,50.56,0,0,0,0,20,0,29,7,0,0,-4.23,-4.56,pumpswap,Gcrrge17RVpmv1U7NopwLzxkwPtwDDyLEzSBy5C1zm37,1744619328000,8426.5,1,1,1,0,3,-1,-1,0,0,0.0,4.143,0.040157,0.0,36,2026-03-31T11:00:15.812906+00:00
7hWcHohzwtLddDUG81H2PkWq6KEkMtSDNkYXsso18Fy3,Catcoin,CAT,0.00000000002941,0.0000000000003627,294065,294065.0,142284.78,2417836310541403,877.9582,0,0,392.67,1386.73,0,0,0,0,10,0,20,5,0,0,-1.18,-4.09,raydium,GYKDfe5xuvAwvq5ECWC7cNCRkGU3Pjgb87pgWah5QmHZ,1703729856000,19784.7,1,1,1,0,3,-1,-1,0,0,0.0,4.0,0.483855,0.01,25,2026-03-31T11:00:15.792909+00:00
EkDGB5fbPXiRmDDjxKcC7dFjzvFZj2KT9t7oeyyPx4SX,Pixel Coin,PIXEL,0.001925,0.00002390,1925757,1925757.0,137428.8,35714238,852.2538,11960.06,49003.56,170077.49,3530653.68,36,56,247,327,1092,1283,17296,15941,4.44,37.34,42.45,69.01,pumpswap,8LTRgxZ2KWDc2sDGuYAe5VtDgguAzteSeQUJisLQ5BVA,1774580596000,103.9,0,1,0,0,1,-1,-1,0,0,0.755,1.085,0.071364,25.691,33237,2026-03-31T11:00:15.806406+00:00
ENWC66tsY6cyqSrd8a7S9ETc712xCcSAuGcRUwSMWhyo,WhiteRock (Wormhole),WHITE,0.00007918,0.00007918,24012,51470096.0,136672.5,862997492,68336,0,0.11,0.33,335.1,0,0,0,1,2,1,4,4,0,0,0,-0.27,raydium,AP2JBkb6vq3cE2fv9DduniyA3KUp51xhNLon9vLK1kgz,1748442460000,7364.5,1,1,0,0,2,-1,-1,0,0,0.0,1.0,0.002655,0.002,8,2026-03-31T11:00:15.819406+00:00
8VRWhnywFWgya1SSZaB31YBsg17sbTDrnffXxtpE3jBL,FOMO,FOMO,0.00004563,0.00004563,4563719,4563719.0,136612.02,1496718198,68306,0,0,132.01,1692.21,0,0,0,0,0,44,44,90,0,0,-0.39,-4.13,raydium,B6aPWyX7pb5N1or4f9q3LFvZeJvqBxgRWLH8p3k8fwvu,1759919251000,4176.5,0,0,0,0,0,-1,-1,0,0,0.0,0.489,0.029934,0.012,134,2026-03-31T11:00:15.823407+00:00
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Marinade staked SOL (mSOL),mSOL,110.34,110.3415,436552575,436552575.0,135547.36,613.7622,67823,461.71,6118.86,34285.4,138940.3,5,12,153,126,844,761,3351,3153,-0.04,0.22,-3.19,-3.8,orca,AqJ5JYNb7ApkJwvbuXxPnTtKeuizjvC1s2fkp382y9LC,1669602304000,29264.6,0,0,0,0,0,-1,-1,0,0,1.214,1.063,0.00031,1.025,6504,2026-03-31T11:00:15.797407+00:00
B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B,Pepe,Pepe,0.0002721,0.000003282,271999,271999.0,133899.97,245731769,808.4271,0,0,14.16,475.81,0,0,0,0,97,1,137,63,0,0,-1.09,-2.55,raydium,FCEnSxyJfRSKsz6tASUENCsfGwKgkH6YuRn1AMmyHhZn,1716658709000,16193.4,0,1,1,0,2,-1,-1,0,0,0.0,2.175,0.492281,0.004,200,2026-03-31T11:00:15.792909+00:00
Faf89929Ni9fbg4gmVZTca7eW6NFg877Jqn6MizT3Gvw,LandWolf,WOLF,0.00003398,0.0000004203,339794,339794.0,133781.65,1970963401,826.4121,0,0.11,8.84,690.58,0,0,1,0,1,1,9,16,0,-0.9,-3.57,-5.38,raydium,EskpS4o6sWFAmf7w8PDwWJQfx8LRU7hHMjPxCcyX4Eq1,1718320479000,15731.8,1,1,1,0,3,-1,-1,0,0,1.0,0.562,0.393714,0.005,25,2026-03-31T11:00:15.805406+00:00
4HBQm2EhdpUWZkTYxttxNDnsoWi5beRAGWHpjVo8pump,Cat Terminal,CAT,0.001418,0.00001758,1418807,1418807.0,132986.41,46891167,823.5864,90.29,268.44,1896.74,6351.23,1,0,3,1,10,15,35,52,0.41,-0.66,-2.32,-3.6,raydium,BjkBxREU5J1gi9J4o68EMurMdkwkWNf8jhjkGMNUqRmr,1737938441000,10282.3,0,0,0,0,0,-1,-1,0,0,3.0,0.673,0.093731,0.048,87,2026-03-31T11:00:15.792909+00:00
HyLXondhNhGkvWPXr8z4EPSgZNRRs4j8BHdyqMdVpump,Monkey Cult,MOLT,0.002691,0.00003332,2691478,2691478.0,132557.0,24532850,823.661,0,2863.91,30342.59,174779.68,0,0,10,27,172,167,951,674,0,1.75,-5.38,-41.65,pumpswap,GKb1LfJ1kwhdnQxzQtUvxTXBgqEU8qSkq5K5YAjpPhvv,1771541334000,948.2,1,1,1,0,3,-1,-1,0,0,0.37,1.411,0.049251,1.319,1625,2026-03-31T11:00:15.805906+00:00
EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,dogwifhat,$WIF,0.1741,0.002159,173917421,173917421.0,132090.66,580546,384.5512,67.16,2410.38,23158.43,76516.39,16,1,85,96,485,545,1981,1915,-0.16,0.03,-1.9,-2.59,orca,D6NdKrKNQPmRZCCnG1GqXtF7MMoHB7qR6GU5TkG59Qz1,1716065147000,16358.2,1,1,1,0,3,-1,-1,0,0,0.885,1.034,0.00076,0.579,3896,2026-03-31T11:00:15.795907+00:00
BftUiGB2iDkNDa8AKdhtLuJHHXiUfqLvTNmiXaSopump,Official Elon Coin,ELON,0.0002936,0.000003528,293505,293586.0,130764.61,222571432,786.05607,0,0,111.07,962.75,0,0,0,0,2,3,11,15,0,0,-0.8,0.02,raydium,5c4znipkjwGe9PFJay3EswDr3kxAmg2FX1CJsggybEjh,1737220215000,10481.8,0,1,1,0,2,-1,-1,0,0,0.0,0.733,0.445405,0.007,26,2026-03-31T11:00:15.795907+00:00
GpdRNotihwXZJ3z3y6yCRAhecFrALc4J8SX92pxnbonk,aircoin,aircoin,0.001779,0.00002210,1779069,1779069.0,127991.77,35971568,794.9799,0,8487.32,27862.65,85757.44,0,0,12,10,49,31,297,202,0,-3.29,-6.96,33.6,raydium,H8VEs2QCfwrtiBfrQEw9wBMyxfekAypaG6BSFYMTA8tZ,1754391412000,5712.1,1,1,1,0,3,-1,-1,0,0,1.2,1.47,0.071943,0.67,499,2026-03-31T11:00:15.822407+00:00
StargWr5r6r8gZSjmEKGZ1dmvKWkj79r2z1xqjFstar,star,STAR,0.0009229,0.0009229,359634,359634.0,126364.22,67943431,63658,0,0,0,9416.39,0,0,0,0,0,0,6,6,0,0,0,14.7,meteora,BCHdYBEzzStNGXYNHyf623KheHsBgpZFs4rjLvbE5YtJ,1768240596000,1865.1,1,1,1,0,3,-1,-1,0,0,0.0,1.0,0.351369,0.075,12,2026-03-31T11:00:15.816406+00:00
4NGbC4RRrUjS78ooSN53Up7gSg4dGrj6F6dxpMWHbonk,Pandu Pandas,PANDU,0.000009274,0.0000001150,927471,927471.0,126187.32,6802737635,782.5085,251.39,3622.15,28762.22,182244.92,0,2,59,26,270,205,1678,1511,-0.92,-2.03,-9.01,-23.23,raydium,4Bn7ow3iYnaPGdhWhs8zLVw8YtUUTboQdn95rFEusR9D,1757037169000,4977.1,1,1,0,1,3,-1,-1,0,0,2.269,1.111,0.136055,1.444,3189,2026-03-31T11:00:15.791907+00:00
DW8P5TcXXsUFpwUiKfNNXNdbn4DzBbpqUy6P85wipump,SUKI,SUKI,0.001660,0.00002060,1660922,1660922.0,125985.87,37767927,784.7197,64136.65,822567.5,4122382.09,9655167.51,222,132,2609,1724,16606,11519,50414,30390,1.22,-25.26,47.41,2231,pumpswap,86Vhq42g8n2eZVgTDSYMMQshUCsGZTCCjEKo1AHrfTc9,1774865088000,24.9,1,1,0,0,2,-1,-1,0,0,1.513,1.659,0.075853,76.637,80804,2026-03-31T11:00:15.790907+00:00
7oLWGMuGbBm9uwDmffSdxLE98YChFAH1UdY5XpKYLff8,Wojak,WOJAK,0.0003284,0.000004066,294304,294304.0,122475.22,186223704,759.2148,0.13,50.28,928.19,3393.8,0,1,1,4,6,13,51,85,0.46,-1.03,-2.78,-5.33,raydium,6GDrReNVfyjQDCuGMrKdG2JU7Uj8NCvBt2ukaL2mDj1L,1715231153000,16589.9,1,1,1,0,3,-1,-1,0,0,0.25,0.6,0.416152,0.028,136,2026-03-31T11:00:15.798406+00:00
4ikwYoNvoGEwtMbziUyYBTz1zRM6nmxspsfw9G7Bpump,Cryptocurrency Coin,crypto,0.001207,0.00001500,1207629,1207629.0,120092.68,49767411,745.5885,0,59.12,784.55,8589.47,0,0,7,0,62,5,175,102,0,1.4,-3.48,-1.88,pumpswap,4yFioXwUAiVqUN6c9VRiz8aM6zUA4eoB52Nv4Git1bAx,1744674891000,8411.1,1,1,1,0,3,-1,-1,0,0,7.0,1.716,0.099445,0.072,277,2026-03-31T11:00:15.802909+00:00
BFgdzMkTPdKKJeTipv2njtDEwhKxkgFueJQfJGt1jups,Uranus,URANUS,0.007641,0.007641,764063,764063.0,117634.8,7696816,58817,0.79,167.78,1047.74,13985.48,1,0,4,1,7,19,122,105,0.14,0.56,1.68,-7.47,meteora,7ccKzmrXBpFHwyZGPqPuKL6bEyWAETSnHwnWe3jEneVc,1751516421000,6510.7,1,1,1,0,3,-1,-1,0,0,4.0,1.162,0.15396,0.119,227,2026-03-31T11:00:15.822407+00:00
2bpT3ksMdwdZ6DuHyq3FDUr7HDwvZ5DRZoT1fUPALJaH,RIV Coin,RIV,0.0004104,0.000005090,3694422,3694422.0,115785.68,141032884,717.9178,365.55,5909.82,66252.42,331781.43,43,1,678,19,4269,283,15329,1283,0.17,2.53,-0.56,14.89,meteora,9B8xXGabWeEfCLzwHAwwbjZjQamiFsh7WC8Y5bkvPbqP,1774276229000,188.5,1,1,1,1,4,-1,-1,0,0,35.684,11.948,0.031341,2.865,16612,2026-03-31T11:00:15.822407+00:00
9pEK2NoDuro9HwYZhDwQ8aSphXNWPnBXsUbicktf1dgc,POLYPLAY,PLY,0.001261,0.001261,1261477,1261477.0,115446.28,45761482,57719,0,0,0,311.97,0,0,0,0,0,0,4,13,0,0,0,-0.52,meteora,HGcV7eahaULUJVESFw2JoxasaUvYJNQHhU5fvhsW4thP,1774651573000,84.2,0,0,0,0,0,-1,-1,0,0,0.0,0.308,0.091517,0.003,17,2026-03-31T11:00:15.804406+00:00
3jUf2RTyXp867piSB2dt8uUcNiLDW58asjGtXkRAkBbe,GUNZ,GUN,0.01690,0.0002093,475317,27761762.0,115289.44,2914408,817.7756,0,1058.24,7314.85,40171.64,0,0,6,15,45,49,224,212,0,1.55,0.43,-0.31,orca,BxtGdj3CqvYZTNKuTwADZ5RyNS7mRAwBEEXFk4h9orPD,1759920181000,4176.3,1,1,0,0,2,-1,-1,0,0,0.4,1.057,0.004153,0.348,436,2026-03-31T11:00:15.796406+00:00
5dpN5wMH8j8au29Rp91qn4WfNq6t6xJfcjQNcFeDJ8Ct,Sanafi Onchain,SANA,0.0006918,0.000008570,691551,691551.0,110994.66,80249006,687.2694,41.87,1928.22,2372.16,11131.1,0,1,9,5,29,8,67,38,0.23,0.31,-4.31,-2.08,meteora,4ekV3ysaEHkqxCerLTEncRYbaxNEsaD8t8Pcg9aGJDst,1748600446000,7320.7,1,1,1,0,3,-1,-1,0,0,1.8,1.763,0.160501,0.1,105,2026-03-31T11:00:15.811406+00:00
HAPPYwgFcjEJDzRtfWE6tiHE9zGdzpNky2FvjPHsvvGZ,Happy Cat,HAPPY,0.0001609,0.000001999,536627,536627.0,108673.51,337120868,675.7504,0,13.68,266.73,1837.77,0,0,0,1,1,7,13,24,0,-0.1,-4.37,-3.49,raydium,3xgUWbZq2pBPEcYgYnRHespiokANFNnPvYHGPbFoPXSz,1730984332000,12214.0,1,1,1,0,3,-1,-1,0,0,0.0,0.542,0.202512,0.017,37,2026-03-31T11:00:15.810906+00:00
F7pB3ZdfBnyFw2LRHydWEn9BmhEa5XihXLjhySFRpump,You’ll own nothing & be happy,NOTHING,0.0005322,0.000006608,532211,532211.0,107961.05,100907176,673.5996,0.23,2307.85,8136.56,29945.68,0,2,17,11,66,38,158,121,-0.21,4.43,-7.17,-9.16,pumpswap,2pA1GMh9WbPtURmr6Rt5oxNs6RdpLzxJphSJQcdyaNFq,1762893903000,3350.3,1,1,1,0,3,-1,-1,0,0,1.545,1.306,0.202854,0.277,279,2026-03-31T11:00:15.811406+00:00
Gj4TowizfdkRJNsTgBEkj2WpBZZmGE7o9nN8q6RhBAGS,Upward Spiral,LORIA,0.002449,0.00003037,2448960,2448960.0,107172.69,22595678,642.724,14785.75,24443.16,29878.72,48991.79,21,79,36,113,44,131,97,199,34.83,50.63,71.56,87.47,meteora,7NAxbnjiWQmMbAAtCntkSyGqHEvVHZTmyaUBC6347B4M,1754609786000,5651.4,0,1,0,0,1,-1,-1,0,0,0.319,0.487,0.043763,0.457,296,2026-03-31T11:00:15.822407+00:00
21CnrFRqvEVkQZUTFmTXjcsJTLZhRY51ohoaCPwRpump,The Crypto Dog,DOG,0.0005846,0.000007002,584639,584639.0,106638.02,91285252,637.9894,0,0,0,13264.6,0,0,0,0,0,0,20,127,0,0,0,2.89,pumpswap,E4yxghwjWbSJSXpxNpfvVVa6KvKW51aNuVVH2TC7542e,1770300555000,1292.9,1,1,1,1,4,-1,-1,0,0,0.0,0.157,0.1824,0.124,147,2026-03-31T11:00:15.792406+00:00
AZbem4s8iLJE5eniDZJ7c8q1ahbfMwWgCA8TxVW2tDUB,Vibing Cat Coin,VIBECOIN,0.001858,0.00002301,1857858,1857858.0,105930.12,28495899,656.0302,0,567.68,3903.84,84021.55,0,0,1,1,53,32,390,414,0,-2.96,-6.37,-19.78,meteora,7uA6SabfDqA7mcv8A4yfv4gEe7RQ5NZCVemcbx2mJwdT,1755441758000,5420.3,1,1,1,0,3,-1,-1,0,0,1.0,0.942,0.057017,0.793,804,2026-03-31T11:00:15.822407+00:00
2WfrEGDKDZDTjPDfft1osUz5tYYru9vwdCv7es87Q5RE,USA,US,0.00007810,0.0000009700,78107,78107.0,105547.97,678840721,652.332,321645.54,5099646,9154191.51,9154191.51,246,246,5028,3366,9067,6080,9067,6080,0.13,52.41,295,295,pumpswap,J9Lm3Qs3v3g9zKZNZf2AhRF3wEkufDFCpMx4rnJp7wgz,1774948375000,1.8,0,0,0,0,0,-1,-1,0,0,1.494,1.491,1.351325,86.73,15147,2026-03-31T11:00:15.808409+00:00
D25bi7oHQjqkVrzbfuM6k2gzVNHTSpBLhtakDCzCCDUB,Anoncoin,ANONCOIN,0.001808,0.00002239,1761942,1761942.0,104489.65,28897123,647.03859,0,244.81,6794.42,46927.91,0,0,1,13,29,36,272,219,0,0.12,3.38,-13.06,meteora,C8WEvgFKj8VQvQxdE5p5FMb39wU2dAWxH47msrx1BPgK,1750362019000,6831.3,1,1,1,0,3,-1,-1,0,0,0.077,1.242,0.059304,0.449,491,2026-03-31T11:00:15.822908+00:00
Fej9cjE4gdQYH3NagiZcbj1aChn3uTkrAY8Ftz46aiFz,Anime Bitcoin,ANIME,0.2042,0.002413,204253236,204253236.0,102147.5,500102,1.56e-07,0,0,0,57311.36,0,0,0,0,0,0,282,301,0,0,0,2683621,meteora,8bDpUuKs88BZ1rVmUN31z52DWaXenKz974mUTGU4osFB,1774875464000,22.0,0,0,0,0,0,-1,-1,0,0,0.0,0.937,0.0005,0.561,583,2026-03-31T11:00:15.807406+00:00
BBKPiLM9KjdJW7oQSKt99RVWcZdhF6sEHRKnwqeBGHST,GhostwareOS,GHOST,0.001591,0.00001973,1590781,1590781.0,102013.94,32046708,632.6963,53.18,1185.89,7285.11,44008.97,1,2,31,24,167,169,889,944,-0.1,1.48,-4.08,-10.61,meteora,D4RsTBHeborjgvM1fXZYWJNnoLBopqUSBM4FDzHwRPaM,1761162257000,3831.3,1,1,1,0,3,-1,-1,0,0,1.292,0.942,0.064128,0.431,1833,2026-03-31T11:00:15.813406+00:00
7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,0.0003980,0.0003980,2283333,2283306.0,101872.08,127778701,51011,0,0,707.52,1251.06,0,0,0,0,21,62,78,108,0,0,-1.55,-2.36,orca,Epvp7qMYAF21VVjacdB3VfKn6nnXQSF4rGYu8sD6Bkow,1669603374000,29264.3,1,1,1,1,4,-1,-1,0,0,0.0,0.722,0.044616,0.012,186,2026-03-31T11:00:15.796406+00:00
7dpaUoCbMQ2dVXT2W8nEPYEYXyLKErmMzgqcGHq4pump,United States Dominant Trump,USDT,0.001494,0.00001853,1494275,1494275.0,101743.7,33890616,633.9388,15562.66,222188.38,1119692.14,3687209.51,105,59,1624,670,10467,6437,40550,26113,6.7,-41.15,117,5512,pumpswap,5F95W8qmxde3sxcqpMSQwf59MF66kbma2xNar4moLpgm,1750173888000,6883.6,1,1,1,0,3,-1,-1,0,0,2.424,1.553,0.068089,36.24,66663,2026-03-31T11:00:15.791411+00:00
kedoobK2qe2f1V8ee5vDXFr3H7gKnhQVNJXA3Ltcyai,Umbra,U1,0.3177,0.003934,1587174,1587174.0,101522.55,159074,631.4569,0,669.83,3800.26,15719.6,0,0,1,1,5,8,23,38,0,0.37,2.34,-11.63,meteora,7DfxhfmT11RyodkZAjhfidw4biFuCTGfkBxiNpu2nP3Q,1764779656000,2826.4,1,1,0,1,3,-1,-1,0,0,1.0,0.605,0.063964,0.155,61,2026-03-31T11:00:15.822908+00:00
2rC1nTbdFEWZoqyfWnCezLwWh2VDd4W2WEBbCRBHpump,Powerful Electric Chicken,PEC,0.001687,0.00002009,1687334,1687334.0,100217.91,29714042,596.106,0,0,0,46.21,0,0,0,0,0,0,1,1,0,0,0,0.52,pumpswap,FZFWbW6v1rNKsWPXxapNuggUwgvVCp14czuM71USEkqP,1745880810000,8076.1,1,1,1,1,4,-1,-1,0,0,0.0,1.0,0.059394,0.0,2,2026-03-31T11:00:15.812906+00:00
5ToDNkiBAK6k697RRyngTburU7yZNFZFx7jzsD1Uc7pK,NPC Solana,NPCS,0.0004583,0.000005678,457375,457375.0,95216.07,104008483,589.1283,0,271.99,595.57,2053.5,0,0,1,1,2,3,7,5,0,-2,-2.42,-7.53,raydium,4BKRQ2iL3Rv8mSpDsFM5FNkZ9SGq4iaqrYtgNWjGE3s4,1718879321000,15576.5,1,1,1,0,3,-1,-1,0,0,1.0,1.4,0.208179,0.022,12,2026-03-31T11:00:15.821406+00:00
LhcykxUt6xVdiSZyWyaGdNHE3W8sAEmdnEjpMdkpump,Knockout Games,GG,0.001478,0.00001806,1478632,1478632.0,93934.89,31734663,574.3554,0,0,358.42,6093.38,0,0,0,0,0,2,9,10,0,0,-2.78,-20.7,pumpswap,3vDqeh56iFnyDvJXQByzPtJkAuJpZaazWFCu3fY31gKX,1768942317000,1670.1,1,1,0,0,2,-1,-1,0,0,0.0,0.9,0.063528,0.065,19,2026-03-31T11:00:15.804406+00:00
3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,Bull,BULL,0.001253,0.00001555,1253608,1253609.0,93484.91,37124455,582.3591,11488.15,32873.86,105457.6,1549886.93,60,48,132,146,564,544,4778,2911,7.25,34.47,39.91,32.22,pumpswap,HNGjLLZkWx2mNwhWdKFYcMowz8FTh2bXxdpJ1vBVkjNB,1774278163000,188.0,0,1,1,0,2,-1,-1,0,0,0.904,1.641,0.074573,16.579,7689,2026-03-31T11:00:15.798406+00:00
26KMQVgDUoB6rEfnJ51yAABWWJND8uMtpnQgsHQ64Udr,SAD HAMSTER,HAMMY,0.0002208,0.000002745,220851,220851.0,92641.02,209975699,575.05105,0,114.36,284.28,1068.19,0,0,4,1,7,3,22,15,0,-0.53,-4.26,-5.88,raydium,X131b3frGn4b8ue51EyvrnzWuTuBGoM93uRYrNteEFy,1709869763000,18079.2,1,1,1,0,3,-1,-1,0,0,4.0,1.467,0.419473,0.012,37,2026-03-31T11:00:15.811406+00:00
79fk33DNmroyG65yqM2GMm2kAUp8zeRM4EZScaD5pump, KHRARG ISLAND, $KHARG,0.001184,0.00001470,1184589,1184589.0,92213.81,38957740,571.6665,3605.36,84678.28,977676.17,3129414.17,74,33,731,208,7157,4061,35928,22348,12.13,-3.34,217,3283,pumpswap,Hsasa9eKqUA4sn3rLUhkzFXNcAqgNSVeaQ61kw54eRTa,1774880474000,20.7,1,1,1,0,3,-1,-1,0,0,3.514,1.608,0.077845,33.937,58276,2026-03-31T11:00:15.790907+00:00
82MmG1uH2BWLyoU7VCFYMohP9CT63q5paiKHAAAn3zWx,Anime Bitcoin,ANIME,0.0009167,0.00001136,913730,913730.0,91301.39,49845853,565.5401,6926.76,251430.24,705981.42,6548870.56,66,36,1214,1542,5211,4865,35864,30086,-9.72,41.83,0.85,-35.91,pumpswap,6UBUQq6YMmQEyoJUBbF2xuP1yt67RSfvgwk8o1P6JHkG,1743542810000,8725.6,0,1,0,0,1,-1,-1,0,0,0.787,1.192,0.099922,71.728,65950,2026-03-31T11:00:15.791411+00:00
8oosbx7jJrZxm5m4ThKhBpvwwG4QpoAe6i4GiG19pump,Wizard Gang,Wizard,0.0001353,0.000001675,135289,135289.0,90918.54,336285841,562.4721,0,762.54,778.99,2401.06,0,0,4,1,8,2,13,27,0,-4.5,-5.03,-5.27,pumpswap,7oFfdxSkLazHFBZz1MMbmZUyBvGQMvjmSijGB8HJcWp,1744215092000,8538.8,1,1,0,0,2,-1,-1,0,0,4.0,0.481,0.672032,0.026,40,2026-03-31T11:00:15.816406+00:00
69G8CpUVZAxbPMiEBrfCCCH445NwFxH6PzVL693Xpump,Xavier: Renegade Angel,xavier,0.0004404,0.000005466,440427,440427.0,88683.42,100793507,549.6642,0,0.46,2615.64,5020.78,0,0,1,0,9,37,50,80,0,-1.56,5.36,7.08,raydium,6g65Drfejv98Ba1LYQAV44z5QmZAX4MzxhyBqsfLz6ZZ,1730072882000,12467.2,1,1,1,0,3,-1,-1,0,0,1.0,0.625,0.201358,0.057,130,2026-03-31T11:00:15.813906+00:00
